"","Team","Season","AScore","Afgm","Afga","Afgm3","Afga3","Aftm","Afta","Adr","Aast","Astl","Ablk","Apf","Score"
"72",1150,2004,79.3448275862069,27.1379310344828,60.2413793103448,7.79310344827586,22.6896551724138,17.2758620689655,26.7931034482759,26.1724137931034,16.2068965517241,8.72413793103448,2.96551724137931,18.8965517241379,73
"73",1153,2004,76.9,27.0333333333333,59.1,7.23333333333333,18.8,15.6,23.3666666666667,24.1333333333333,16.0333333333333,7.9,5.06666666666667,19.4333333333333,80
"74",1163,2004,79.0909090909091,30.1212121212121,62.6363636363636,6.39393939393939,15.969696969697,12.4545454545455,20.2121212121212,29.4848484848485,18.2424242424242,6.15151515151515,8.72727272727273,16.0606060606061,70
"75",1173,2004,67.96875,23.53125,52.09375,6.375,19.5,14.53125,21.6875,25.78125,14.9375,4.53125,2.84375,17.09375,69
"76",1177,2004,70.8666666666667,25.6333333333333,54.5666666666667,5.1,14.0666666666667,14.5,20.6,23.7666666666667,13.7333333333333,5.7,2.36666666666667,17.4,76
"77",1181,2004,79.75,27.5625,58.46875,7.1875,19.53125,17.4375,23.84375,22.84375,14.25,9.34375,6.8125,18.71875,96
"78",1186,2004,70.25,24.75,51.8928571428571,6.17857142857143,16.4285714285714,14.5714285714286,20.7142857142857,21.1785714285714,15.7142857142857,6.35714285714286,1.5,20.3214285714286,56
"79",1190,2004,77.9310344827586,28.3448275862069,61.1034482758621,5.96551724137931,16.8275862068966,15.2758620689655,22.551724137931,25.5172413793103,15.3793103448276,10.9310344827586,5.58620689655172,16.8620689655172,77
"80",1196,2004,76.9666666666667,26.9333333333333,55.8,8.2,21.6,14.9,19.8,24.9333333333333,16.2666666666667,6.53333333333333,3.13333333333333,18.8666666666667,60
"81",1197,2004,72.1,23.0666666666667,55.7666666666667,8.46666666666667,24.4,17.5,24.5333333333333,22.5333333333333,12.7,8.33333333333333,1.6,21.9,72
"82",1210,2004,78.0625,27.4375,58.375,7.25,19.375,15.9375,23,26.09375,15.78125,8.84375,4.84375,21.21875,65
"83",1211,2004,82.3448275862069,29.0344827586207,56.3793103448276,6.51724137931035,15.7241379310345,17.7586206896552,23.4827586206897,27.9310344827586,18.2068965517241,6.27586206896552,3.79310344827586,15.9310344827586,76
"84",1227,2004,70,25.4838709677419,55.9032258064516,5,12.7096774193548,14.0322580645161,22.1290322580645,22.1612903225806,14.7741935483871,7.67741935483871,2.74193548387097,17.6451612903226,53
"85",1228,2004,72.5333333333333,26.6333333333333,57.3333333333333,6.9,20.2,12.3666666666667,17.7666666666667,22.9333333333333,16.7666666666667,6.83333333333333,3.8,19.1,72
"86",1242,2004,74.8571428571429,26.9285714285714,58.1428571428571,5.75,17.1785714285714,15.25,21.5714285714286,26.5,17.25,6.89285714285714,4.92857142857143,20.4642857142857,78
"87",1246,2004,73.1333333333333,26.6666666666667,56.8333333333333,6.2,17.4666666666667,13.6,19.5333333333333,24.0333333333333,15.6,7.9,3.36666666666667,18.4333333333333,96
"88",1250,2004,65.8571428571429,22.75,53.9642857142857,6.14285714285714,17.75,14.2142857142857,19.8214285714286,24.4285714285714,12.5,7.17857142857143,3.32142857142857,18.8571428571429,57
"89",1251,2004,68.741935483871,24.7096774193548,57.8387096774194,6.03225806451613,19.8387096774194,13.2903225806452,19.4516129032258,24.1612903225806,13.7741935483871,8.7741935483871,3.32258064516129,19.4193548387097,63
"90",1257,2004,73.2758620689655,24.551724137931,58.4137931034483,7.96551724137931,23.4827586206897,16.2068965517241,21.6551724137931,26.2758620689655,15.2413793103448,8.3448275862069,5.20689655172414,20.448275862069,70
"91",1264,2004,74.3448275862069,24.3793103448276,55.2068965517241,5.75862068965517,15.6551724137931,19.8275862068966,26.1034482758621,22.6896551724138,10.7931034482759,9.44827586206897,4.17241379310345,20.3103448275862,75
"92",1268,2004,77.3666666666667,28.0666666666667,63.6666666666667,5.13333333333333,15.3333333333333,16.1,25.7,25.7333333333333,14.0333333333333,8.73333333333333,6.76666666666667,19.5,86
"93",1272,2004,73.5714285714286,24.75,58.6428571428571,8.71428571428571,24.2142857142857,15.3571428571429,23.2142857142857,25.1428571428571,14.2857142857143,7.46428571428571,5.10714285714286,18.2142857142857,59
"94",1277,2004,71.448275862069,25,50.4827586206897,6.37931034482759,15.7931034482759,15.0689655172414,19.5862068965517,21.3793103448276,14.7241379310345,7.06896551724138,1.86206896551724,20.8275862068966,66
"95",1280,2004,77.1071428571429,27.3571428571429,58.5,6.46428571428571,18.25,15.9285714285714,24.0357142857143,26.1071428571429,13.6785714285714,9.17857142857143,4.5,16.25,85
"96",1284,2004,68.78125,22.9375,54.71875,7.09375,20.25,15.8125,21.1875,24,13.8125,7.65625,2.625,17.53125,52
"97",1293,2004,80.8,29.5333333333333,59.5,6.46666666666667,19.4,15.2666666666667,21.4,25.3,18.8333333333333,7.66666666666667,4.26666666666667,18.0666666666667,53
"98",1301,2004,73.3448275862069,24.6551724137931,54.551724137931,8.3448275862069,24.3103448275862,15.6896551724138,19.6551724137931,23.6896551724138,14.8620689655172,6.96551724137931,2.3448275862069,18.5172413793103,61
"99",1305,2004,75.5,26.7666666666667,58.7666666666667,4.86666666666667,14.3,17.1,23.9333333333333,25.4666666666667,14.2333333333333,6.5,4.7,18.3,72
"100",1314,2004,83.0714285714286,29.6428571428571,64.1071428571429,6.5,18.3571428571429,17.2857142857143,25.4285714285714,24.6428571428571,18.3571428571429,9.60714285714286,4.21428571428571,18.5,63
"101",1320,2004,69.2068965517241,23.3103448275862,53.0689655172414,7.06896551724138,20.2068965517241,15.5172413793103,21.1034482758621,25.8965517241379,13,5.24137931034483,1.96551724137931,16.9655172413793,60
"102",1329,2004,78.2068965517241,28.8965517241379,56.3448275862069,4.82758620689655,12.7586206896552,15.5862068965517,22.4137931034483,24.1724137931034,16.0689655172414,7.86206896551724,3.58620689655172,19.4137931034483,75
"103",1334,2004,69.1666666666667,23.2,49.5,5.9,16.6,16.8666666666667,22.8666666666667,24.2666666666667,14.3,5.83333333333333,3.2,16.9,66
"104",1338,2004,68.875,25.71875,53.4375,4.1875,13.3125,13.25,20.3125,23.71875,15.0625,5.875,4.90625,14.5,53
"105",1343,2004,62.5,22.3461538461538,46.6538461538462,6.03846153846154,17.5769230769231,11.7692307692308,16.5384615384615,22.1923076923077,13.1153846153846,6.65384615384615,3.26923076923077,18.1153846153846,49
"106",1344,2004,71.5,24.7857142857143,54.6785714285714,7.92857142857143,21.5357142857143,14,19.5357142857143,21.8928571428571,15.8928571428571,9.28571428571429,5.03571428571429,16.1071428571429,58
"107",1350,2004,64.53125,22.25,54.34375,5.65625,18.46875,14.375,19.84375,23.5,12.15625,7.09375,4.375,18.6875,64
"108",1356,2004,71.2758620689655,26.3103448275862,59.1724137931034,5.96551724137931,18.1379310344828,12.6896551724138,18.448275862069,22.2068965517241,14.1034482758621,10.2758620689655,3.10344827586207,19.3793103448276,64
"109",1371,2004,72.2857142857143,26.1071428571429,56.8571428571429,5.96428571428571,16.8571428571429,14.1071428571429,19.6785714285714,25.3214285714286,13.25,6.78571428571429,3.14285714285714,18.1071428571429,80
"110",1376,2004,70.9090909090909,25.1818181818182,57.7575757575758,6.78787878787879,20.5454545454545,13.7575757575758,20.4242424242424,23.6363636363636,14.8484848484848,8.93939393939394,5.24242424242424,18,43
"111",1386,2004,77.7857142857143,27.1785714285714,56.7857142857143,9.75,23.9642857142857,13.6785714285714,19.4642857142857,23.25,16.5357142857143,9.14285714285714,3.57142857142857,17.0357142857143,82
"112",1390,2004,73.9333333333333,26.5333333333333,54.8,5.2,14.2,15.6666666666667,20.8333333333333,25.2,16.3666666666667,6.36666666666667,4.43333333333333,17.2666666666667,71
"113",1393,2004,72.9285714285714,27.6785714285714,59.75,4.32142857142857,13.8571428571429,13.25,20.8214285714286,24.7142857142857,15.3571428571429,7.89285714285714,6.85714285714286,17.6428571428571,80
"114",1400,2004,77.1333333333333,27.6,62.6333333333333,6.8,18.8666666666667,15.1333333333333,22.4,25.1,13.8333333333333,6.96666666666667,3.9,19.4333333333333,66
"115",1403,2004,73.40625,27.125,58.4375,3.6875,10.875,15.46875,20.96875,22.6875,14.75,8.25,3.53125,16.71875,76
"116",1412,2004,74.551724137931,27.551724137931,62.1724137931034,6.48275862068965,19.6206896551724,12.9655172413793,19.8275862068966,22.6896551724138,17.5862068965517,11.7586206896552,3.72413793103448,20.9310344827586,102
"117",1416,2004,70.5172413793103,25.5172413793103,55.7241379310345,7.44827586206897,21.0689655172414,12.0344827586207,16.6551724137931,23.8965517241379,16.6896551724138,8.82758620689655,4.82758620689655,18.1724137931034,44
"118",1418,2004,76.2692307692308,27.1923076923077,58.6923076923077,8.23076923076923,22.1153846153846,13.6538461538462,19.8846153846154,21.9615384615385,16.1153846153846,8.69230769230769,2.11538461538462,18.6538461538462,52
"119",1427,2004,72.4285714285714,24.2857142857143,56.5,7.03571428571429,19.5,16.8214285714286,23.9642857142857,25.1428571428571,12.6071428571429,6.89285714285714,2.78571428571429,19.8214285714286,45
"120",1428,2004,64.9032258064516,23.3225806451613,49.2903225806452,5.96774193548387,15.1935483870968,12.2903225806452,17.2258064516129,24,12.8064516129032,4.45161290322581,3.51612903225806,17.4838709677419,51
"121",1431,2004,75.4827586206897,25.6551724137931,54.5172413793103,6,15.8620689655172,18.1724137931034,24.3448275862069,24.0689655172414,16.2758620689655,7,2.62068965517241,17.0689655172414,83
"122",1433,2004,70.8,26.0666666666667,55,6.56666666666667,17,12.1,20.0333333333333,25.4,13,6.73333333333333,3.86666666666667,17.5666666666667,78
"123",1434,2004,72.2758620689655,24.7586206896552,55.7586206896552,5.27586206896552,16.8620689655172,17.4827586206897,24.5862068965517,26.5172413793103,15.4137931034483,6.6551724137931,3.27586206896552,22.5172413793103,49
"124",1435,2004,73.8333333333333,25.7333333333333,57.3666666666667,7.8,21.6,14.5666666666667,20.4333333333333,24.2,16.6333333333333,7.56666666666667,3.5,17.8,71
"125",1436,2004,66.4,23.8333333333333,55.9333333333333,6.4,19.5,12.3333333333333,18.1666666666667,24.9,14.5666666666667,7,2.86666666666667,15.2666666666667,53
"126",1444,2004,79.2,27.4333333333333,59.2333333333333,7.16666666666667,18.8666666666667,17.1666666666667,23.8333333333333,23.6666666666667,15.4666666666667,8.76666666666667,2.73333333333333,19.3666666666667,58
"127",1448,2004,83.8214285714286,28.5,60.4285714285714,7.64285714285714,19.9642857142857,19.1785714285714,26.8928571428571,23.5,15.75,9.25,3.25,20.8214285714286,79
"128",1449,2004,81.4333333333333,28.5,61.5666666666667,6.5,18.3,17.9333333333333,25.1333333333333,23,16.0666666666667,7.33333333333333,2.86666666666667,21.2333333333333,100
"129",1458,2004,68.6333333333333,23.7333333333333,52.9333333333333,5.8,17.6,15.3666666666667,21.4333333333333,21.7,13.4,6.96666666666667,2.8,15.4,76
"130",1462,2004,70.4242424242424,24.5454545454545,55.6363636363636,7.60606060606061,20.5757575757576,13.7272727272727,20.2121212121212,23.6969696969697,13.4848484848485,7.03030303030303,2.24242424242424,16.6363636363636,80
"131",1104,2005,75.4333333333333,25.3666666666667,52.6666666666667,7.63333333333333,19.5666666666667,17.0666666666667,23.2666666666667,26.4666666666667,13.8333333333333,5.2,4.43333333333333,14.7333333333333,73
"132",1105,2005,69.0689655172414,23.6551724137931,59,6.10344827586207,20.2413793103448,15.6551724137931,25.5172413793103,24.3103448275862,13.1379310344828,10.6206896551724,3.86206896551724,19.3448275862069,69
"133",1112,2005,79.6666666666667,29.1212121212121,61.8484848484849,6.84848484848485,17.030303030303,14.5757575757576,18.7272727272727,23.2727272727273,16.5757575757576,8.24242424242424,3.57575757575758,16.4545454545455,66
"134",1130,2005,71.9285714285714,25.5357142857143,56.5357142857143,4,12.1428571428571,16.8571428571429,23.6428571428571,23.4642857142857,17.3928571428571,7.25,4.10714285714286,14.8928571428571,85
"135",1137,2005,63.5806451612903,21.258064516129,47.741935483871,6.61290322580645,17.5806451612903,14.4516129032258,20.7096774193548,22.4193548387097,12.4516129032258,8,3,18.8709677419355,64
"136",1150,2005,78.3571428571429,26.4285714285714,61.0357142857143,8,21.75,17.5,25.5714285714286,24.1071428571429,14.2142857142857,8.71428571428571,3.21428571428571,16.9642857142857,63
"137",1151,2005,70.4444444444444,24.4814814814815,55.1481481481481,5.25925925925926,17.4074074074074,16.2222222222222,24.1111111111111,27.0740740740741,13.5185185185185,7.03703703703704,2,16.7777777777778,54
"138",1153,2005,76.4193548387097,25.5483870967742,58.2258064516129,6.61290322580645,19.0322580645161,18.7096774193548,27,27.0645161290323,15,5.48387096774194,6.87096774193548,17.6774193548387,76
"139",1163,2005,78.6206896551724,27.9655172413793,60.7586206896552,5.13793103448276,14.6206896551724,17.551724137931,25.1724137931034,30.448275862069,17.4137931034483,6.17241379310345,9.13793103448276,15.8275862068966,77
"140",1166,2005,71.5151515151515,24.3030303030303,53.6363636363636,8.63636363636364,20.8181818181818,14.2727272727273,19.6060606060606,21.5151515151515,14.2727272727273,6.84848484848485,3.27272727272727,17.6363636363636,61
"141",1175,2005,62.40625,20.25,47.90625,6.5,18.96875,15.40625,20.6875,17.375,10.65625,8.15625,2.84375,16.09375,46
"142",1181,2005,79.7666666666667,26.5333333333333,59.1666666666667,8.96666666666667,23.3,17.7333333333333,24.9,24.9333333333333,13.2,8.76666666666667,6.86666666666667,18.4333333333333,57
"143",1184,2005,70.3703703703704,26.2592592592593,55.8518518518519,6.18518518518519,17.4074074074074,11.6666666666667,17.5555555555556,23.5555555555556,14.6666666666667,6.85185185185185,3.77777777777778,19.5185185185185,64
"144",1192,2005,74.1612903225806,27.0645161290323,59.9354838709677,6.67741935483871,19,13.3548387096774,19.9354838709677,23.6451612903226,15.0322580645161,7.12903225806452,4.41935483870968,18.9677419354839,55
"145",1196,2005,76.8666666666667,26.7666666666667,54.8333333333333,7.66666666666667,19.5,15.6666666666667,22.4,25.8333333333333,15.0333333333333,7.03333333333333,4.46666666666667,18.2,67
"146",1203,2005,77.2413793103448,27.7241379310345,58.1034482758621,5.37931034482759,14.8620689655172,16.4137931034483,23.3448275862069,23.6551724137931,16.0344827586207,9.79310344827586,4.27586206896552,17.3793103448276,68
